tag,time,approve,uid,name,sex,review
0,2022-03-13 22:04:04,89.0,331693826.0,注定只是配角的我,保密,虽然但是，up主的闹铃哈哈哈哈[喜极而泣]
0,2022-03-13 22:45:45,5.0,237733293.0,潘大虾-,男,居然给你发现了，作为第一个发现并说出来的，奖励你一个置顶[doge]
0,2022-04-18 13:48:32,1.0,399589375.0,超大号板栗,男,回复 @潘大虾- :[热词系列_知识增加]
0,2022-03-17 09:21:12,82.0,237733293.0,潘大虾-,男,遥岸方舟版本报告：哈卡玛以15秒的微弱劣势输给丽芙极昼，超越露娜成为好感剧情时长第二的机体[doge]
0,2022-06-04 19:54:01,7.0,237733293.0,潘大虾-,男,卡列尼娜新机体，明明和指挥官那么熟，好感度只有17分钟，差点没比过罗兰，成为新机体之耻[doge]
0,2022-06-16 09:59:42,15.0,237733293.0,潘大虾-,男,诺安作为一个半天降，居然有30分钟的剧情，成功超过极昼，夺得第一宝座
0,2022-07-11 16:37:50,3.0,37842220.0,小雏-绫人,男,回复 @潘大虾- :那深痕怎么有52分钟。。快倍杀了
0,2022-07-11 17:02:11,2.0,237733293.0,潘大虾-,男,回复 @シ回不到の从前 :确实这次是爆杀了
0,2022-07-11 17:05:58,14.0,237733293.0,潘大虾-,男,新比安卡50分钟超长时间，面对面睡觉，做任务时有说有笑，碾压众构造体
0,2022-07-12 18:11:56,0.0,390763535.0,夜巡也善,男,回复 @潘大虾- :卡列烬燃没作完什么时候补一下，求求了[保卫萝卜_哇]
0,2022-07-12 18:17:09,0.0,237733293.0,潘大虾-,男,回复 @夜巡也善 :你没说我都没注意，上传错了，马上补[捂脸]
0,2022-07-12 18:26:20,1.0,237733293.0,潘大虾-,男,回复 @潘大虾- :审核可能要一段时间，非常抱歉，那么多人看了居然没人反应
0,2022-08-20 00:25:57,4.0,237733293.0,潘大虾-,男,邦比娜塔半天降，29分钟时长杀出重围直接夺得第三宝座
0,2022-10-02 18:29:27,1.0,237733293.0,潘大虾-,男,🔥神完全体剧情接近半小时，虽然不是很长但质量够好，而且很有意思✿ヽ(°▽°)ノ✿
0,2022-03-31 15:46:48,73.0,446842298.0,该鱿鱼名叫法克鱿,保密,感谢大佬！辛苦了！[给心心][给心心][给心心]
0,2022-03-31 17:17:58,1.0,237733293.0,潘大虾-,男,我也尝试过二进制算，问题是它没间隔，所以没算出来[喜极而泣]
0,2022-03-31 18:07:43,4.0,446842298.0,该鱿鱼名叫法克鱿,保密,回复 @潘大虾- :我也是搜了论坛才知道的[笑哭]搜之前光知道这个数肯定要算但无奈大文生能力有限[笑哭]
0,2022-05-15 00:41:42,1.0,1272153908.0,Underego,保密,回复 @潘大虾- :1000111000111二进制下=4551[脱单doge]是一个数
0,2022-02-26 19:28:17,44.0,482547686.0,枝江羽毛球,女,好耶，有常羽[原神_欸嘿]
0,2022-02-26 20:07:30,1.0,237733293.0,潘大虾-,男,全角色，肯定一个都不能漏呀[OK]
0,2022-02-27 02:33:28,34.0,544495581.0,Brutalreali,男,做得很好，奖励你一个战双应有的播放量[doge]
0,2022-08-13 18:22:55,0.0,389740022.0,那个怀旧的男孩,男,💊
0,2022-02-27 22:00:50,33.0,1092698022.0,遆瞳,保密,真好，省的我一个一个刷礼物然后看剧情了[笑哭]今天才把极昼刷到五级好感[藏狐]
0,2022-02-27 22:10:57,6.0,237733293.0,潘大虾-,男,为了做这期视频我的宿舍币都拿去换礼物了[tv_笑哭]
0,2022-03-20 08:10:23,1.0,1698657229.0,寒冷的十月的小号,男,回复 @潘大虾- :我为了早点能看到剧情也是全拿去换礼物了。[热词系列_爱了爱了][热词系列_三连]
0,2022-08-27 01:29:28,3.0,9632468.0,多少带点离谱吧,男,感谢了，因为我是中途入坑，老角色都没刷好感度。不过老角色的剧情都比较短哈
0,2022-08-27 06:42:56,0.0,237733293.0,潘大虾-,男,可能是早期不怎么重视，或者不会写吧
0,2022-08-10 09:41:15,4.0,51795917.0,十万条命接不起,男,话说现在剧情有讲过组建起灰鸦小队的过程和三人在成为构造体之后，进入灰鸦之前的经历吗，完全没看到过
0,2022-08-10 12:30:17,0.0,237733293.0,潘大虾-,男,间章里面有讲很多角色以前的故事，做完一个角色的还有180黑卡
0,2022-08-22 01:28:00,0.0,67657000.0,mary断剑,男,都讲过
0,2022-08-09 12:48:08,4.0,1039068680.0,匿名红蝶子,保密,入坑玩家发现了比安卡深痕有将近一个小时的剧情被吓到了，我还寻思着看了那么久还没有结束，一看进度条[笑哭][笑哭]
0,2022-07-29 17:32:57,6.0,286231931.0,Suki的猫,男,深痕剧情差点磕死我了，真甜
0,2022-05-12 15:20:10,6.0,350853258.0,宇宙特派员001号,女,竟然是全角色，不愧是首席
0,2022-05-12 13:40:33,4.0,350853258.0,宇宙特派员001号,女,大佬[哦呼][哦呼][喜欢][喜欢][喜欢][脱单doge][脱单doge]
0,2022-05-01 08:20:24,8.0,291583236.0,二次元捕食者,男,吐槽一下……看得好累，up点得太快了，我这种看得速度慢，喜欢停下来思考角色行为语言背后的心理活动的人需要两三秒暂停一次，而且up有时候角色一句话还没说完就按到下一句了，太难受了……[大哭]
0,2022-05-01 08:34:21,2.0,237733293.0,潘大虾-,男,我基本是等字幕自动加载完之后等一小会，就点下一句的，因为一般人都不会那么仔细，所以委屈一下喜欢精读的[捂脸]
0,2022-03-13 14:03:22,3.0,652330422.0,罗夏1096,男,我只对封面感兴趣，快发动态！！！！！！
